Agomelatine	temozolomide	T98G	-9.67295220146158	4.58149028351876	4.5979119172682	-9.67295220136159
albendazole	temozolomide	T98G	-0.497462314645588	1.43089072538405	1.5118114097919	-0.497462314545587
Albendazole oxide	temozolomide	T98G	10.9594271807791	18.8260913733499	18.8261938552508	10.9594271808791
alfacalcidol	temozolomide	T98G	-5.68227108073413	-3.69573449456033	-3.6956320126594	-5.68227108063413
Alibendol	temozolomide	T98G	27.7571179744196	2.10469888149767	2.1048013633986	27.7571179745196
Alisertib	temozolomide	T98G	2.37626390433427	5.69531245269452	5.7689560083388	2.37626390443428
Aloe-emodin	temozolomide	T98G	24.8204534847594	5.18271029955917	5.1828127814601	24.8204534848594
Aloperine	temozolomide	T98G	7.79738009065919	8.61585441192587	8.6159568938268	7.79738009075919
alprostadil	temozolomide	T98G	4.83460637715454	8.64083431241777	8.6409367943187	4.83460637725453
altretamine	temozolomide	T98G	19.0580976011617	21.4797681415148	21.4798706234157	19.0580976012617
Ambrisentan	temozolomide	T98G	37.206084845101	5.73664317988637	5.7367456617873	37.206084845201
AMG-458	temozolomide	T98G	30.6156632237354	28.2205862861108	28.2206887680117	30.6156632238354
AMG-900	temozolomide	T98G	0.357875390156948	3.45868475640256	3.5334702979237	0.357875390256936
AMILORIDE HYDROCHLORIDE	temozolomide	T98G	8.57387475079886	11.6025441461388	11.6026466280397	8.57387475089886
aminoglutethimide	temozolomide	T98G	-14.0659111175751	0.293638137668573	0.2959573979041	-14.0659111174751
amisulpride	temozolomide	T98G	-10.1297037306053	4.10764647714621	4.1241575501018	-10.1297037305053
Amonafide	temozolomide	T98G	0.0189183518289155	7.29429361441511	7.34723479577421	0.0189183519289173
amorolfine hydrochloride	temozolomide	T98G	-23.6537755753134	-12.0451874918655	-12.0149208265802	-23.6537755752134
amphotericin b	temozolomide	T98G	-9.41466585458967	0.518690510811169	0.5187929927121	-9.41466585448968
amprenavir	temozolomide	T98G	43.3517902702823	9.07202526066537	9.0721277425663	43.3517902703823
Amuvatinib	temozolomide	T98G	34.0166571041431	36.0717371783634	36.0718396602643	34.0166571042431
Anacetrapib	temozolomide	T98G	24.8995452745375	4.79367887547407	4.793781357375	24.8995452746375
anastrozole	temozolomide	T98G	7.35941947171325	10.1016097154484	10.1017121973493	7.35941947181325
Andarine	temozolomide	T98G	-13.6939850147928	-0.375831794198188	-0.354510815124002	-13.6939850146928
Andrographolide	temozolomide	T98G	12.2785362558285	0.365881687956271	0.365984169857203	12.2785362559285
aniracetam	temozolomide	T98G	9.94610575055052	12.3357875618414	12.3358900437423	9.94610575065052
Apatinib	temozolomide	T98G	24.194585641915	26.1064882514325	26.1065907333334	24.194585642015
apigenin	temozolomide	T98G	-6.56000576333813	-15.6910306452753	-15.6909281633744	-6.56000576323813
Apixaban	temozolomide	T98G	5.80974999867343	10.4690145443193	10.4691170262202	5.80974999877343
AR-42	temozolomide	T98G	7.69825299199509	9.63242018123549	9.7133104417927	7.69825299209509
arbutin	temozolomide	T98G	16.4760550166976	1.12630450242557	1.1264069843265	16.4760550167976
arecoline	temozolomide	T98G	24.9959509238549	5.56469673046617	5.5647992123671	24.9959509239549
argatroban	temozolomide	T98G	-1.75416521957485	-4.85298270424213	-4.8528802223412	-1.75416521947485
Aripiprazole	temozolomide	T98G	2.50185064333691	-19.5811682521464	-19.5810657702455	2.50185064343691
Artemether	temozolomide	T98G	3.90985761034658	1.61278424438737	1.6128867262883	3.90985761044658
artemisinin	temozolomide	T98G	0.690239607329449	10.9056108249151	10.905713306816	0.690239607429447
Artesunate	temozolomide	T98G	-9.26595215736324	-7.6226524527308	-7.62254997082987	-9.26595215726324
AS-252424	temozolomide	T98G	0.217297444930523	-0.697850458613932	-0.697747976713	0.217297445030521
AS-604850	temozolomide	T98G	24.7552085031228	8.65008313220027	8.6501856141012	24.7552085032228
Asenapine	temozolomide	T98G	17.5733320929207	13.8983684883696	13.8984709702705	17.5733320930207
Asiatic acid	temozolomide	T98G	-3.96131618599747	-4.21847805943233	-4.2183755775314	-3.96131618589747
aspirin	temozolomide	T98G	19.8407054842908	5.38028096527667	5.3803834471776	19.8407054843908
AST-1306	temozolomide	T98G	38.3854685354573	27.0767337865862	27.0768362684871	38.3854685355573
Astragaloside A	temozolomide	T98G	10.7738674128086	9.07995371275627	9.0800561946572	10.7738674129086
Onalespib	temozolomide	T98G	3.1321891106836	6.64232585863179	6.71496950205569	3.1321891107836
ATORVASTATIN CALCIUM	temozolomide	T98G	20.6112604230188	7.96214380566477	7.9622462875657	20.6112604231188
ATOVAQUONE	temozolomide	T98G	12.9807676992987	5.00907200251407	5.009174484415	12.9807676993987
ATROPINE	temozolomide	T98G	-0.224353900391357	5.10202393956257	5.1021264214635	-0.224353900291359
Aurora A Inhibitor I	temozolomide	T98G	19.9692920553257	28.0840744803246	28.1326232738681	19.9692920554257
Avagacestat	temozolomide	T98G	-8.9699039784607	5.06943127355347	5.0695337554544	-8.9699039783607
Avasimibe	temozolomide	T98G	23.8568162083449	15.5722313026449	15.5723337845458	23.8568162084449
Avobenzone	temozolomide	T98G	8.77178337055143	18.7335196352757	18.7336221171766	8.77178337065143
Axitinib	temozolomide	T98G	6.11950708547366	8.9969043645079	9.07285896030169	6.11950708557366
azathioprine	temozolomide	T98G	-7.24416219602131	5.53411038348636	5.5582564101131	-7.24416219592131
Sapitinib	temozolomide	T98G	31.2021149990363	33.0323361562792	33.0324386381801	31.2021149991363
Azelnidipine	temozolomide	T98G	8.26895308313681	0.169417624544369	0.169520106445301	8.26895308323681
azithromycin	temozolomide	T98G	13.1185018875624	15.4853290181421	15.485431500043	13.1185018876624
aztreonam	temozolomide	T98G	4.40167963478292	1.17665511120227	1.1767575931032	4.40167963488291
baicalein	temozolomide	T98G	7.84299640704231	2.76131375281887	2.7614162347198	7.84299640714231
Baicalin	temozolomide	T98G	-5.28757067698307	-1.74691799151323	-1.7468155096123	-5.28757067688307
Balofloxacin	temozolomide	T98G	-7.82560515549192	4.42277424548627	4.4228767273872	-7.82560515539193
Bardoxolone methyl	temozolomide	T98G	10.142819668676	12.2497202819443	12.3297066757953	10.142819668776
batimastat	temozolomide	T98G	37.4911386704916	25.3919313028599	25.3920337847608	37.4911386705916
Belinostat	temozolomide	T98G	20.3308921010261	25.5458807884753	25.6096034085607	20.3308921011261
bergenin	temozolomide	T98G	3.46785075827744	-6.83167202803793	-6.831569546137	3.46785075837744
beta-Lapachone	temozolomide	T98G	-9.51439313835405	-4.14879332163929	-4.0858588083496	-9.51439313825405
beta-carotene	temozolomide	T98G	0.786118878433456	8.54952776269067	8.5496302445916	0.786118878533454
betamethasone	temozolomide	T98G	-3.94651987183177	-14.8174333935268	-14.8173309116259	-3.94651987173177
betaxolol	temozolomide	T98G	6.52831816400258	8.12705935178187	8.1271618336828	6.52831816410258
betulinic acid	temozolomide	T98G	1.19956364629404	-4.42022263336593	-4.420120151465	1.19956364639404
Bexarotene	temozolomide	T98G	30.0670930583248	21.9909779205471	21.991080402448	30.0670930584248
NVP-BGT226	temozolomide	T98G	0.0014435777073487	0.0015952808019932	0.0014116374780002	0.0014435778073647
BI-D1870	temozolomide	T98G	7.66346375167629	15.9973597592312	15.9974622411321	7.66346375177629
bicalutamide	temozolomide	T98G	17.7126101701909	9.73642671997117	9.7365292018721	17.7126101702909
Bilobalide	temozolomide	T98G	14.3199768895195	7.07352368123087	7.0736261631318	14.3199768896195
Bimatoprost	temozolomide	T98G	12.3446292236045	5.60478010614327	5.6048825880442	12.3446292237045
Bindarit	temozolomide	T98G	16.3276902094982	8.96220882564427	8.9623113075452	16.3276902095982
biochanin A	temozolomide	T98G	-11.2999621214434	-8.00293551445074	-8.00283303254981	-11.2999621213434
Doramapimod	temozolomide	T98G	11.1578461101631	14.0209289497223	14.0210314316232	11.1578461102631
Birinapant	temozolomide	T98G	15.2388507480497	9.34601862277957	9.3461211046805	15.2388507481497
BIX02188	temozolomide	T98G	19.1961332080839	30.4403124786362	30.4404149605371	19.1961332081839
Bleomycin sulfate	temozolomide	T98G	-5.51234172913018	-0.951659225850321	-0.88451280068	-5.51234172903017
BMS-378806	temozolomide	T98G	6.17226567379356	3.10348646655797	3.1035889484589	6.17226567389356
BMS-707035	temozolomide	T98G	-2.39177580826752	5.21701441836047	5.2171169002614	-2.39177580816752
BMS-754807	temozolomide	T98G	3.98662171491424	6.63682459941269	6.7139680412576	3.98662171501424
BMS-777607	temozolomide	T98G	34.4019252692898	35.7093375089708	35.7094399908717	34.4019252693898
BMS-833923	temozolomide	T98G	28.7150954698999	11.3475446530452	11.3476471349461	28.7150954699999
Bortezomib	temozolomide	T98G	1.16534931379724	1.45306315998538	1.54256886001789	1.16534931389722
Bosutinib	temozolomide	T98G	22.8100774489488	33.1683130460243	33.2051224634712	22.8100774490488
Brivanib	temozolomide	T98G	32.0555830490283	29.7438657275851	29.743968209486	32.0555830491283
budesonide	temozolomide	T98G	-17.5957887994115	-16.6388237042409	-16.63872122234	-17.5957887993115
bufexamac	temozolomide	T98G	-8.0469990329438	-12.7648716594823	-12.7647691775813	-8.0469990328438
bumetanide	temozolomide	T98G	-2.91511512284381	5.32259131104727	5.3226937929482	-2.91511512274381
busulfan	temozolomide	T98G	30.9677240962077	14.9694031689645	14.9695056508654	30.9677240963077
BUTOCONAZOLE NITRATE	temozolomide	T98G	23.4316435671007	20.3766505681889	20.3767530500898	23.4316435672007
BX-912	temozolomide	T98G	43.9345884373558	36.0412624865567	36.0413649684576	43.9345884374558
alpelisib	temozolomide	T98G	51.5932884245052	49.4631016146864	49.4632040965873	51.5932884246052
CABAZITAXEL	temozolomide	T98G	0.296860202909187	2.29275679320138	2.373324040707	0.296860203009189
Cabozantinib	temozolomide	T98G	47.3680707185237	59.9568923432386	59.982029714832	47.3680707186237
caffeic acid	temozolomide	T98G	-6.04161353198973	1.31980848705457	1.3199109689555	-6.04161353188973
Idelalisib	temozolomide	T98G	35.2295087779749	28.7736637796183	28.7737662615192	35.2295087780749
calcitriol	temozolomide	T98G	-22.8216337098494	-8.99287647642663	-8.9742273483265	-22.8216337097494
camptothecin	temozolomide	T98G	-2.44688713115451	0.417354673184946	0.493378107975289	-2.44688713105451
Canagliflozin	temozolomide	T98G	-3.52864532045094	3.77244391724557	3.7725463991465	-3.52864532035094
CAPECITABINE	temozolomide	T98G	-24.5101862456478	-12.4216480987816	-12.3938928807474	-24.5101862455478
carbidopa	temozolomide	T98G	2.70099100376159	10.0834619031166	10.0835643850175	2.70099100386158
Carfilzomib	temozolomide	T98G	1.0410042067295	1.26571796244303	1.3555533246969	1.0410042068295
carmofur	temozolomide	T98G	18.0923018411503	7.42637684459517	7.4264793264961	18.0923018412503
carvedilol	temozolomide	T98G	16.8976001838326	9.47179387636937	9.4718963582703	16.8976001839326
CAY10505	temozolomide	T98G	12.0261171964778	-1.25363476048083	-1.2535322785799	12.0261171965778
Cediranib	temozolomide	T98G	29.9380720372743	37.0724716127275	37.1261504812522	29.9380720373742
cefdinir	temozolomide	T98G	-7.20049474824237	-0.96809735856943	-0.967994876668499	-7.20049474814237
cefditoren pivoxil	temozolomide	T98G	2.05661305007585	4.42077685497027	4.4208793368712	2.05661305017584
Cefoselis sulfate	temozolomide	T98G	-14.8875604251415	-0.558747472203411	-0.542714998747002	-14.8875604250415
celecoxib	temozolomide	T98G	-11.887459438457	-14.686032108513	-14.6859296266121	-11.887459438357
Delanzomib	temozolomide	T98G	1.69941628581921	2.0612417023134	2.15035959679339	1.6994162859192
CEP-32496	temozolomide	T98G	41.4968169250162	55.5044516711673	55.5221647822276	41.4968169251162
CEP-33779	temozolomide	T98G	33.0734987027891	45.9969978914791	46.0203839870292	33.0734987028891
cephalexin	temozolomide	T98G	11.8972850605193	4.32244770731537	4.3225501892163	11.8972850606193
Cephalomannine	temozolomide	T98G	1.01064643506024	2.86663768647153	2.9479370203035	1.01064643516025
chenodeoxycholic acid	temozolomide	T98G	19.2867425077899	7.45573284743337	7.4558353293343	19.2867425078899
CHIR-124	temozolomide	T98G	-0.481039196140159	1.88311571100036	1.9617559635787	-0.481039196040172
chloramphenicol	temozolomide	T98G	-4.38263462819785	-0.981813774739532	-0.9817112928386	-4.38263462809785
chlormezanone	temozolomide	T98G	20.1782809493014	18.7023553239041	18.702457805805	20.1782809494014
chlorothiazide	temozolomide	T98G	8.65646287131609	5.21054124204347	5.2106437239444	8.65646287141609
chloroxine	temozolomide	T98G	19.2227822035786	30.5569586061804	30.588661192646	19.2227822036786
chlorzoxazone	temozolomide	T98G	16.2558039957011	-3.13286939481023	-3.1327669129093	16.2558039958011
Chrysophanol	temozolomide	T98G	27.7394527744244	3.47158163641887	3.4716841183198	27.7394527745244
Tacedinaline	temozolomide	T98G	10.0309510758199	4.28295046123897	4.2830529431399	10.0309510759199
CICLOPIROX	temozolomide	T98G	-5.56557900195892	-1.82233952224159	-1.7509156415796	-5.56557900185892
Cilengitide	temozolomide	T98G	51.5923092399612	41.7047637143696	41.7048661962705	51.5923092400612
Cilomilast	temozolomide	T98G	-4.1251895970194	-3.46245641464623	-3.4623539327453	-4.1251895969194
cilostazol	temozolomide	T98G	1.4677784558827	-0.989267654348531	-0.989165172447599	1.4677784559827
Cinacalcet hydrochloride	temozolomide	T98G	22.5714203719785	18.1388998152839	18.1390022971848	22.5714203720785
CINCHONIDINE	temozolomide	T98G	1.37833039827938	0.822835909583869	0.822938391484801	1.37833039837938
Ciprofibrate	temozolomide	T98G	18.9872759717325	5.38275131650757	5.3828537984085	18.9872759718325
Cisatracurium besylate	temozolomide	T98G	11.0587507446684	-3.22165098210033	-3.2215485001994	11.0587507447684
Cladribine	temozolomide	T98G	0.333221733531715	4.71218191524511	4.7802792435609	0.333221733631717
clarithromycin	temozolomide	T98G	21.4087394386573	5.25060567391807	5.250708155819	21.4087394387573
Clevudine	temozolomide	T98G	23.1007096812224	16.8131609642537	16.8132634461546	23.1007096813224
clindamycin	temozolomide	T98G	18.8392954659347	7.23092697576167	7.2310294576626	18.8392954660347
Clindamycin hydrochloride	temozolomide	T98G	20.666067497811	6.70378895113377	6.7038914330347	20.666067497911
clinofibrate	temozolomide	T98G	26.5647890585748	12.8550926495485	12.8551951314494	26.5647890586748
CLOBETASOL PROPIONATE	temozolomide	T98G	-8.00304788443503	-9.46995674706682	-9.46985426516589	-8.00304788433503
Clofarabine	temozolomide	T98G	-1.20803871316113	1.48722691776415	1.5641345585971	-1.20803871306113
clofibric acid	temozolomide	T98G	28.0310700234958	17.6882496822206	17.6883521641215	28.0310700235958
clopidogrel	temozolomide	T98G	2.68059408266324	8.15006076939717	8.1501632512981	2.68059408276324
CLORSULON	temozolomide	T98G	17.3133624208184	2.95530738944337	2.9554098713443	17.3133624209184
clotrimazole	temozolomide	T98G	22.8390116323574	26.9569943268535	26.9570968087544	22.8390116324574
CNX-774	temozolomide	T98G	26.1192912994423	26.7738146783768	26.7739171602777	26.1192912995423
Rociletinib	temozolomide	T98G	29.8897705906868	31.3346538425949	31.3347563244958	29.8897705907868
CORTISONE ACETATE	temozolomide	T98G	11.0287083727733	9.58491014812287	9.5850126300238	11.0287083728733
Costunolide	temozolomide	T98G	6.09179306993377	6.62011909858287	6.6202215804838	6.09179307003377
CP-673451	temozolomide	T98G	4.30840201828703	10.4379189944737	10.4968561384608	4.30840201838703
CP-724714	temozolomide	T98G	15.6459836687039	12.074014151575	12.0741166334759	15.6459836688039
CP-91149	temozolomide	T98G	16.100423256874	9.59777118442757	9.5978736663285	16.100423256974
CPI-613	temozolomide	T98G	-9.56703853747198	-7.9328317244987	-7.93272924259777	-9.56703853737198
Crenolanib	temozolomide	T98G	0.656400141574338	5.87868209660313	5.9423665530165	0.656400141674339
Crizotinib	temozolomide	T98G	6.04714083837577	10.1143750931328	10.1841035978606	6.04714083847577
Cryptotanshinone	temozolomide	T98G	-0.40679215147302	8.01075278723246	8.057717307451	-0.406792151373033
CUDC-101	temozolomide	T98G	14.8804916173039	18.0723540929221	18.1466631784561	14.8804916174039
CUDC-907	temozolomide	T98G	0.042004555257293	-0.0123682419012994	0.0789275038579973	0.0420045553572947
curcumin	temozolomide	T98G	8.35615285505571	17.4965438548799	17.4966463367808	8.35615285515571
Curcumol	temozolomide	T98G	11.7098421654669	8.49433568863707	8.494438170538	11.7098421655669
Silmitasertib	temozolomide	T98G	29.6702261690462	15.4420610450013	15.4421635269022	29.6702261691462
Cyclocytidine hydrochloride	temozolomide	T98G	-4.65084472522095	1.40448053630307	1.46380590521619	-4.65084472512095
cyclophosphamide	temozolomide	T98G	17.6802993503726	5.81815527002177	5.8182577519227	17.6802993504726
cyclosporin A	temozolomide	T98G	36.9715685722609	26.2379734616724	26.2380759435733	36.9715685723609
CYPROTERONE ACETATE	temozolomide	T98G	11.5290960502042	14.8680445945404	14.8681470764413	11.5290960503042
cytidine	temozolomide	T98G	20.8311740456345	11.6477650873702	11.6478675692711	20.8311740457344
CYTISINE	temozolomide	T98G	-5.27194037470069	-3.09071930183103	-3.0906168199301	-5.27194037460069
pantothenic acid	temozolomide	T98G	4.35920078922228	-1.29435810743183	-1.2942556255309	4.35920078932227
BIBR-1048	temozolomide	T98G	12.5561253037378	8.89817463410987	8.8982771160108	12.5561253038378
Dabrafenib	temozolomide	T98G	19.8474157345279	12.5292268430145	12.5293293249154	19.8474157346279
Dacomitinib	temozolomide	T98G	73.7777650969965	69.6941687047028	69.6942711866037	73.7777650970965
daidzein	temozolomide	T98G	17.1345701437668	16.4618522926031	16.461954774504	17.1345701438668
Dalcetrapib	temozolomide	T98G	10.2137822618561	0.68220678405477	0.682309265955702	10.2137822619561
DANOPREVIR	temozolomide	T98G	-2.15829900621077	-1.09871898965723	-1.0986165077563	-2.15829900611077
Danusertib	temozolomide	T98G	4.24031511800091	7.81036641847359	7.8826965454513	4.2403151181009
Dapagliflozin	temozolomide	T98G	8.97630862080887	-5.45520011676673	-5.4550976348658	8.97630862090887
daphnetin	temozolomide	T98G	-0.0920977918640613	-2.61365904269643	-2.6135565607955	-0.0920977917640613
Dapoxetine hydrochloride	temozolomide	T98G	25.751987660437	18.0523124930859	18.0524149749868	25.751987660537
DAPTOMYCIN	temozolomide	T98G	-11.009882403038	1.24434198003427	1.2444444619352	-11.009882402938
Dasatinib	temozolomide	T98G	9.10395617981574	11.8965207929343	11.972919294838	9.10395617991576
Decitabine	temozolomide	T98G	21.3192884954471	22.7411245662647	22.7412270481656	21.3192884955471
DEFLAZACORT	temozolomide	T98G	-5.54524383093971	-9.69349011790729	-9.69338763600636	-5.54524383083971
Dehydroepiandrosterone	temozolomide	T98G	0.93427959248505	-11.4334602164028	-11.4333577345019	0.93427959258505
DESONIDE	temozolomide	T98G	22.6072909170427	7.65230153379437	7.6524040156953	22.6072909171427
dexamethasone	temozolomide	T98G	-32.4437176340049	-18.5949409720224	-18.5763966001097	-32.4437176339049
DEXMEDETOMIDINE	temozolomide	T98G	-19.5661389809437	-5.87726020085486	-5.8578791271131	-19.5661389808437
Dexrazoxane	temozolomide	T98G	-8.83059255395634	5.40512715627137	5.421646761174	-8.83059255385634
dichlorphenamide	temozolomide	T98G	-21.9715165422072	-9.21030830728344	-9.21020582538251	-21.9715165421072
DICLAZURIL	temozolomide	T98G	6.18375468026946	1.42098263401417	1.4210851159151	6.18375468036946
Dienogest	temozolomide	T98G	9.31881697171539	8.41088412603937	8.4109866079403	9.31881697181539
diethylstilbestrol	temozolomide	T98G	13.0569821376188	15.9592247885968	15.9593272704977	13.0569821377188
Dihydroartemisinin	temozolomide	T98G	16.6969442480485	11.5800693681516	11.5801718500525	16.6969442481485
Dihydromyricetin	temozolomide	T98G	13.4619488758677	8.14158261413937	8.1416850960403	13.4619488759677
Dimethyl fumarate	temozolomide	T98G	12.9041053744973	8.55027251762597	8.5503749995269	12.9041053745973
Dinaciclib	temozolomide	T98G	-3.01756376661041	0.733873149652652	0.805254135374	-3.01756376651041
Dioscin	temozolomide	T98G	0.24844326311235	0.382185711127661	0.472497101322901	0.248443263212366
diosmin	temozolomide	T98G	5.88912953853445	4.82161237348897	4.8217148553899	5.88912953863445
dipyridamole	temozolomide	T98G	25.8397597344389	26.1464218074861	26.146524289387	25.8397597345389
disulfiram	temozolomide	T98G	2.13636234396903	5.16822963728307	5.168332119184	2.13636234406902
Dofetilide	temozolomide	T98G	-1.84615313129124	12.5015427747585	12.5174764388922	-1.84615313119124
domperidone	temozolomide	T98G	14.5746490216884	8.19688146130597	8.1969839432069	14.5746490217884
Doxercalciferol	temozolomide	T98G	-28.5025750361734	-14.6855381436805	-14.6668276862458	-28.5025750360734
doxifluridine	temozolomide	T98G	-3.53927987776747	-1.92586042619313	-1.9257579442922	-3.53927987766747
DOXOFYLLINE	temozolomide	T98G	-28.240741803774	-15.9996207202971	-15.9726639269865	-28.240741803674
Drospirenone	temozolomide	T98G	-8.9690538713136	2.66777445861697	2.6678769405179	-8.9690538712136
Droxinostat	temozolomide	T98G	5.01621098132325	8.84645595121217	8.8465584331131	5.01621098142325
DULOXETINE HYDROCHLORIDE	temozolomide	T98G	19.7476287752044	3.94684735526927	3.9469498371702	19.7476287753044
Dutasteride	temozolomide	T98G	5.29810092539109	12.763161432615	12.7632639145159	5.29810092549109
dydrogesterone	temozolomide	T98G	10.7726292014314	8.67949032460257	8.6795928065035	10.7726292015314
dyphylline	temozolomide	T98G	4.23784177553054	1.25944075772047	1.2595432396214	4.23784177563054
edaravone	temozolomide	T98G	-14.1649488877156	-0.256709120149353	-0.2384759023847	-14.1649488876156
Eltrombopag	temozolomide	T98G	16.8782543555951	15.251714908104	15.2518173900049	16.8782543556951
Elvitegravir	temozolomide	T98G	31.0695699922171	5.02166172024877	5.0217642021497	31.0695699923171
EMBELIN	temozolomide	T98G	-1.65912634272065	4.47186709545827	4.4719695773592	-1.65912634262065
emodin	temozolomide	T98G	16.2213794700758	1.79866065961817	1.7987631415191	16.2213794701758
Emtricitabine	temozolomide	T98G	6.27707840105647	12.9919634298831	12.992065911784	6.27707840115647
Enalapril maleate	temozolomide	T98G	0.518792625101412	0.0206414151191687	0.0207438970201004	0.51879262520141
enoxacin	temozolomide	T98G	21.0377051609927	6.61788196224857	6.6179844441495	21.0377051610927
enoxolone	temozolomide	T98G	4.69019884661928	-2.07551837240803	-2.0754158905071	4.69019884671928
ENTACAPONE	temozolomide	T98G	15.2875347879977	8.19992694375317	8.2000294256541	15.2875347880977
Entinostat	temozolomide	T98G	7.45088422264543	19.3620525258527	19.3907358717073	7.45088422274544
Enzalutamide	temozolomide	T98G	24.8366651380802	22.7372416701001	22.737344152001	24.8366651381802
Epirubicin hydrochloride	temozolomide	T98G	-1.00673743931384	2.83008970185269	2.90102386391059	-1.00673743921382
Epothilone A	temozolomide	T98G	1.74302451319278	3.9037487847316	3.9834535341181	1.74302451329278
Epothilone B	temozolomide	T98G	1.77038944299235	4.11884807836681	4.19757046523699	1.77038944309236
Tazemetostat	temozolomide	T98G	11.2783183896644	5.55637080494537	5.5564732868463	11.2783183897644
ERASTIN	temozolomide	T98G	29.9056430529639	37.5644292409418	37.6153641379225	29.9056430530639
Erdosteine	temozolomide	T98G	3.07854914203539	9.18021177009547	9.1803142519964	3.07854914213539
ERGOSTEROL	temozolomide	T98G	27.1263741759505	14.0613502281476	14.0614527100485	27.1263741760505
erythromycin	temozolomide	T98G	-0.720752626838657	4.25147509797337	4.2515775798743	-0.720752626738658
estradiol	temozolomide	T98G	16.7940429794952	7.63451531839667	7.6346178002976	16.7940429795952
estriol	temozolomide	T98G	19.981897533237	12.2093222716647	12.2094247535656	19.981897533337
estrone	temozolomide	T98G	-4.74869901488954	8.71835171496038	8.7388935541431	-4.74869901478954
ethinyl estradiol	temozolomide	T98G	3.47025129842527	-1.23473792700723	-1.2346354451063	3.47025129852527
ethionamide	temozolomide	T98G	-9.88271408683957	-4.40082933786053	-4.4007268559596	-9.88271408673957
etodolac	temozolomide	T98G	2.2406885094355	7.82181955272957	7.8219220346305	2.2406885095355
Etomidate	temozolomide	T98G	4.58585610562942	6.69266364318937	6.6927661250903	4.58585610572942
etoposide	temozolomide	T98G	30.1247699367256	42.8001249742508	42.8248095401915	30.1247699368256
Evodiamine	temozolomide	T98G	4.38693400812211	8.0981753791341	8.16976669713651	4.38693400822213
EXEMESTANE	temozolomide	T98G	-9.04551348076936	0.421020686396769	0.421123168297701	-9.04551348066936
Ezetimibe	temozolomide	T98G	9.15981195022624	8.81286347429387	8.8129659561948	9.15981195032624
famciclovir	temozolomide	T98G	10.5695125653353	7.15009072154517	7.1501932034461	10.5695125654353
famotidine	temozolomide	T98G	24.1305959202288	13.0807155022661	13.080817984167	24.1305959203288
Febuxostat	temozolomide	T98G	3.04652534282915	3.26105775542167	3.2611602373226	3.04652534292915
felbamate	temozolomide	T98G	7.3477700183853	5.11167000118477	5.1117724830857	7.3477700184853
fenbendazole	temozolomide	T98G	-1.05741648760055	1.79531265012956	1.87139632755161	-1.05741648750055
fenofibrate	temozolomide	T98G	10.9784284434646	5.70041783047207	5.700520312373	10.9784284435646
FENTICONAZOLE NITRATE	temozolomide	T98G	5.40378182604625	7.44122939806527	7.4413318799662	5.40378182614625
Roxadustat	temozolomide	T98G	9.11485298394898	9.26006572013297	9.2601682020339	9.11485298404898
